sentence,sentiment
"['ਸਪਨੇ', 'ਹਮੇਸਾ', 'ਅਧੂਰੇ', 'ਰਹਿ', 'ਗਏ', '।']",negative
"['ਜਿੰਦਗੀ', 'ਨੇ', 'ਕਦੇ', 'ਮੋਢਾ', 'ਨਹੀਂ', 'ਦਿੱਤਾ', '।']",negative
"['ਮਨੁੱਖਤਾ', 'ਦੀ', 'ਮਉਤ', 'ਹੋ', 'ਚੁੱਕੀ', 'ਹੈ', '।']",negative
"['ਸਭ', 'ਦਿਲ', 'ਦੇ', 'ਅਰਮਾਨ', 'ਰੁੱਖ', 'ਰਹਿ', 'ਗਏ', '।']",negative
"['ਸਭ', 'ਰਿਸਤੇ', 'ਮਿਸਲ', 'ਗਏ', '।']",negative
"['ਸਚ', 'ਸਿੱਧਾ', 'ਰਾਹ', 'ਹੋਣ', 'ਦੇ', 'ਬਾਵਜੂਦ', 'ਹਾਰ', 'ਗਈ', '।']",negative
"['ਦਿਲ', 'ਦੀ', 'ਤਮੰਨਾ', 'ਕਦੇ', 'ਪੂਰੀ', 'ਨਹੀਂ', 'ਹੋਈ', '।']",negative
"['ਆਸ', 'ਤੋੜਨ', 'ਵਾਲੇ', 'ਆਪਣੇ', 'ਹੀ', 'ਨਿਕਲੇ', '।']",negative
"['ਦਿਲ', 'ਦੀ', 'ਅਵਾਜ', 'ਨੂੰ', 'ਕਦੇ', 'ਨਹੀ', 'ਸੁਣਿਆ', 'ਗਿਆ', '।']",negative
"['ਸੋਚਾਂ', 'ਹਮੇਸਾ', 'ਹਾਰਦੀਆਂ', 'ਰਹੀਆਂ', '।']",negative
"['ਚਾਹਵਾਂ', 'ਹਮੇਸਾ', 'ਅਣਪੂਰੀਆਂ', 'ਰਹੀਆਂ', '।']",negative
"['ਉਡੀਕਾਂ', 'ਅਜੇ', 'ਵੀ', 'ਮੁਕੀਆਂ', 'ਨਹੀਂ', '।']",negative
"['ਦਿਲ', 'ਨੂੰ', 'ਹਮੇਸਾ', 'ਟੁੱਟਣਾ', 'ਪਿਆ', '।']",negative
"['ਸਮਝਾਇਆ', 'ਬਹੁਤ', 'ਪਰ', 'ਕਿਸੇ', 'ਨੇ', 'ਨਹੀਂ', 'ਸੁਣਿਆ', '।']",negative
"['ਸਫਰ', 'ਹਮੇਸਾ', 'ਉਜਾੜਾਂ', 'ਵਿਚ', 'ਰਿਹਾ', '।']",negative
"['ਆਸ', 'ਦਾ', 'ਚਿਰਾਗ', 'ਬੁਝ', 'ਗਿਆ', '।']",negative
"['ਮਨ', 'ਹਮੇਸਾ', 'ਖਾਲੀ', 'ਹੀ', 'ਰਿਹਾ', '।']",negative
"['ਸਫਲਤਾ', 'ਦੇ', 'ਦਰਵਾਜੇ', 'ਹਮੇਸਾ', 'ਬੰਦ', 'ਰਹੇ', '।']",negative
"['ਸੱਚ', 'ਹਮੇਸਾ', 'ਦਬਾਇਆ', 'ਗਿਆ', '।']",negative
"['ਉਡੀਕਾਂ', 'ਨੂੰ', 'ਹਮੇਸਾ', 'ਠੋਕਰ', 'ਮਿਲੀ', '।']",negative
"['ਮਿਹਨਤ', 'ਦੇ', 'ਫਲ', 'ਹਮੇਸਾ', 'ਕਿਸੇ', 'ਹੋਰ', 'ਨੂੰ', 'ਮਿਲੇ', '।']",negative
"['ਭਰੋਸਾ', 'ਟੁੱਟਣ', 'ਦਾ', 'ਦਰਦ', 'ਭੁਲਾਇਆ', 'ਨਹੀਂ', 'ਜਾਂਦਾ', '।']",negative
"['ਦਾਜ', 'ਦੀ', 'ਪਰਥਾ', 'ਦਿਨੋ-ਦਿਨ', 'ਭਿਆਨਕ', 'ਰੂਪ', 'ਧਾਰਨ', 'ਕਰਦੀ', 'ਜਾ', 'ਰਹੀ', 'ਹੈ', '।']",negative
"['ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇ', 'ਲਾਲਚ', 'ਵਿੱਚ', 'ਤੰਗ', 'ਕੀਤਾ', 'ਜਾਂਦਾ', 'ਹੈ', '।']",negative
"['ਗਰੀਬ', 'ਮਾਂ-ਬਾਪ', 'ਕਰਜਾ', 'ਚੁੱਕ', 'ਕੇ', 'ਦਾਜ', 'ਦਾ', 'ਪਰਬੰਧ', 'ਕਰਦੇ', 'ਹਨ', '।']",negative
"['ਕਈ', 'ਵਾਰ', 'ਉਹ', 'ਆਪਣੀ', 'ਜਾਇਦਾਦ', 'ਵੇਚਣ', 'ਲਈ', 'ਵੀ', 'ਮਜਬੂਰ', 'ਹੋ', 'ਜਾਂਦੇ', 'ਹਨ', '।']",negative
"['ਉਹਨਾਂ', 'ਦੀ', 'ਜਿੰਦਗੀ', 'ਭਰ', 'ਦੀ', 'ਪੂੰਜੀ', 'ਦਾਜ', 'ਦੇ', 'ਲੇਖੇ', 'ਲਾਉਣੀ', 'ਪੈਂਦੀ', 'ਹੈ', '।']",negative
"['ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਸਹੁਰਿਆਂ', 'ਵੱਲੋਂ', 'ਬਹੁਤ', 'ਤੰਗ', 'ਕੀਤਾ', 'ਜਾਂਦਾ', 'ਹੈ', '।']",negative
"['ਕਈ', 'ਮਾਂ-ਬਾਪ', 'ਆਪਣੀ', 'ਧੀ', 'ਨੂੰ', 'ਖੁਸ', 'ਕਰਨ', 'ਲਈ', 'ਜਿੰਦਗੀ', 'ਭਰ', 'ਦੀ', 'ਪੂੰਜੀ', 'ਲਗਾ', 'ਦਿੰਦੇ', 'ਹਨ', '।']",negative
"['ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਬਹੁਤ', 'ਸਾਰੀਆਂ', 'ਲੜਕੀਆਂ', 'ਆਤਮ-ਹੱਤਿਆ', 'ਕਰ', 'ਲੈਂਦੀਆਂ', 'ਹਨ', '।']",negative
"['ਦਾਜ', 'ਦੀ', 'ਪਰਥਾ', 'ਨੇ', 'ਸਮਾਜ', 'ਵਿੱਚ', 'ਬਹੁਤ', 'ਸਾਰੇ', 'ਸਮੱਸਿਆਵਾਂ', 'ਪੈਦਾ', 'ਕੀਤੀਆਂ', 'ਹਨ', '।']",negative
"['ਕਈ', 'ਵਾਰ', 'ਸੱਸਾਂ', 'ਨੂੰ', 'ਲੱਗਦਾ', 'ਹੈ', 'ਕਿ', 'ਪਹਿਲੇ', 'ਆਈ', 'ਨੂੰਹ', 'ਨੂੰ', 'ਮਾਰ', 'ਦੇਈਏ', '।']",negative
"['ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇ', 'ਲਾਲਚੀ', 'ਪਤੀ', 'ਅਤੇ', 'ਸਹੁਰਿਆਂ', 'ਵੱਲੋਂ', 'ਤੰਗ', 'ਕੀਤਾ', 'ਜਾਂਦਾ', 'ਹੈ', '।']",negative
"['ਇਹ', 'ਬੜੀ', 'ਸਰਮਨਾਕ', 'ਗੱਲ', 'ਹੈ', 'ਕਿ', 'ਕੁੜੀਆਂ', 'ਇੰਨਾ', 'ਪੜਹਨ-ਲਿਖਣ', 'ਤੋਂ', 'ਬਾਅਦ', 'ਵੀ', 'ਸੁਰੱਖਿਅਤ', 'ਨਹੀਂ', 'ਹਨ', '।']",negative
"['ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਬਹੁਤ', 'ਸਾਰੀਆਂ', 'ਕੁੜੀਆਂ', 'ਆਪਣੇ', 'ਮਾਂ-ਬਾਪ', 'ਨੂੰ', 'ਦੁਖੀ', 'ਕਰਦੀਆਂ', 'ਹਨ', '।']",negative
"['ਕਈ', 'ਮਾਂ-ਬਾਪ', 'ਆਪਣੀਆਂ', 'ਧੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇਣ', 'ਲਈ', 'ਕਰਜਾ', 'ਲੈਂਦੇ', 'ਹਨ', '।']",negative
"['ਦਾਜ', 'ਦੀ', 'ਪਰਥਾ', 'ਨੇ', 'ਲੜਕੀਆਂ', 'ਦੀ', 'ਆਜਾਦੀ', 'ਨੂੰ', 'ਕੈਦ', 'ਕਰ', 'ਦਿੱਤਾ', 'ਹੈ', '।']",negative
"['ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਆਪਣੇ', 'ਸਹੁਰਿਆਂ', 'ਦੀ', 'ਇੱਛਾ', 'ਅਨੁਸਾਰ', 'ਜੀਵਨ', 'ਬਿਤਾਉਣਾ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਬਹੁਤ', 'ਸਾਰੀਆਂ', 'ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਘਰੇਲੂ', 'ਹਿੰਸਾ', 'ਦਾ', 'ਸਾਹਮਣਾ', 'ਕਰਨਾ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਕਈ', 'ਵਾਰ', 'ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਆਪਣੇ', 'ਪਤੀ', 'ਤੋਂ', 'ਤੰਗ', 'ਕੀਤਾ', 'ਜਾਂਦਾ', 'ਹੈ', '।']",negative
"['ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਸਮਾਜ', 'ਵਿੱਚ', 'ਬਹੁਤ', 'ਸਾਰੇ', 'ਵਿਵਾਦ', 'ਪੈਦਾ', 'ਹੁੰਦੇ', 'ਹਨ', '।']",negative
"['ਕਈ', 'ਮਾਂ-ਬਾਪ', 'ਆਪਣੀਆਂ', 'ਧੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇਣ', 'ਲਈ', 'ਆਪਣੀ', 'ਜਾਇਦਾਦ', 'ਵੇਚਣ', 'ਲਈ', 'ਮਜਬੂਰ', 'ਹੋ', 'ਜਾਂਦੇ', 'ਹਨ', '।']",negative
"['ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਲੜਕੀਆਂ', 'ਦੀ', 'ਸਿਹਤ', ""'"", 'ਤੇ', 'ਬੁਰਾ', 'ਅਸਰ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਕਈ', 'ਵਾਰ', 'ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਆਪਣੇ', 'ਮਾਂ-ਬਾਪ', 'ਨਾਲ', 'ਵੀ', 'ਝਗੜੇ', 'ਹੋ', 'ਜਾਂਦੇ', 'ਹਨ', '।']",negative
"['ਦਾਜ', 'ਦੀ', 'ਪਰਥਾ', 'ਨੇ', 'ਸਮਾਜ', 'ਵਿੱਚ', 'ਬਹੁਤ', 'ਸਾਰੇ', 'ਨਫਰਤਾਂ', 'ਪੈਦਾ', 'ਕੀਤੀਆਂ', 'ਹਨ', '।']",negative
"['ਕਈ', 'ਵਾਰ', 'ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਆਪਣੇ', 'ਪਤੀ', 'ਦੇ', 'ਪਰਿਵਾਰ', 'ਵੱਲੋਂ', 'ਤੰਗ', 'ਕੀਤਾ', 'ਜਾਂਦਾ', 'ਹੈ', '।']",negative
"['ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਬਹੁਤ', 'ਸਾਰੀਆਂ', 'ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਘਰੇਲੂ', 'ਹਿੰਸਾ', 'ਦਾ', 'ਸਾਹਮਣਾ', 'ਕਰਨਾ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਕਈ', 'ਮਾਂ-ਬਾਪ', 'ਆਪਣੀਆਂ', 'ਧੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇਣ', 'ਲਈ', 'ਕਰਜਾ', 'ਲੈਂਦੇ', 'ਹਨ', '।']",negative
"['ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਆਪਣੇ', 'ਜੀਵਨ', 'ਵਿੱਚ', 'ਬਹੁਤ', 'ਸਾਰੇ', 'ਸਮੱਸਿਆਵਾਂ', 'ਦਾ', 'ਸਾਹਮਣਾ', 'ਕਰਨਾ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਕਈ', 'ਵਾਰ', 'ਲੜਕੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇ', 'ਕਾਰਨ', 'ਆਪਣੇ', 'ਮਾਂ-ਬਾਪ', 'ਨਾਲ', 'ਵੀ', 'ਝਗੜੇ', 'ਹੋ', 'ਜਾਂਦੇ', 'ਹਨ', '।']",negative
"['ਦਾਜ', 'ਦੀ', 'ਪਰਥਾ', 'ਨੇ', 'ਸਮਾਜ', 'ਵਿੱਚ', 'ਬਹੁਤ', 'ਸਾਰੇ', 'ਵਿਵਾਦ', 'ਪੈਦਾ', 'ਕੀਤੇ', 'ਹਨ', '।']",negative
"['ਕਈ', 'ਮਾਂ-ਬਾਪ', 'ਆਪਣੀਆਂ', 'ਧੀਆਂ', 'ਨੂੰ', 'ਦਾਜ', 'ਦੇਣ', 'ਲਈ', 'ਆਪਣੀ', 'ਜਾਇਦ', '।']",negative
"['ਮੈਂ', 'ਆਪਣੀ', 'ਖੁਸੀ', 'ਕਦੇ', 'ਨਹੀਂ', 'ਲੱਭ', 'ਸਕਿਆ', '।']",negative
"['ਹਮੇਸਾ', 'ਦੁਨੀਆਂ', 'ਨੇ', 'ਹਾਸਾ', 'ਉਡਾਇਆ', '।']",negative
"['ਮੇਰੇ', 'ਅਰਮਾਨ', 'ਹਮੇਸਾ', 'ਦਬੇ', 'ਰਹਿ', 'ਗਏ', '।']",negative
"['ਮੇਰੀ', 'ਆਵਾਜ', 'ਕਿਸੇ', 'ਨੇ', 'ਨਹੀਂ', 'ਸੁਣੀ', '।']",negative
"['ਸਭ', 'ਪਾਸੇ', 'ਹੇਠਾਂ', 'ਹੀ', 'ਹੇਠਾਂ', 'ਮਿਲਿਆ', '।']",negative
"['ਮੇਰੀ', 'ਮਿਹਨਤ', 'ਨੂੰ', 'ਕਦਰ', 'ਨਹੀਂ', 'ਮਿਲੀ', '।']",negative
"['ਜਿੰਦਗੀ', 'ਨੇ', 'ਸਿਰਫ', 'ਇਮਤਿਹਾਨ', 'ਹੀ', 'ਦਿੱਤੇ', '।']",negative
"['ਮਨ', 'ਦੀ', 'ਖੁਸੀ', 'ਕਦੇ', 'ਪੂਰੀ', 'ਨਹੀਂ', 'ਹੋਈ', '।']",negative
"['ਸਾਹ', 'ਲੈਣਾ', 'ਵੀ', 'ਭਾਰ', 'ਲੱਗਦਾ', 'ਹੈ', '।']",negative
"['ਦੋਸਤੀ', 'ਵਿਖਾਵਾ', 'ਹੀ', 'ਸੀ', '।']",negative
"['ਚੀਨਹੇ', 'ਹੋਏ', 'ਚਿਹਰੇ', 'ਵੀ', 'ਪਰਾਏ', 'ਹੋ', 'ਗਏ', '।']",negative
"['ਕਿਸੇ', 'ਨੇ', 'ਸੱਚੀ', 'ਦਿਲੋਂ', 'ਨਹੀ', 'ਪਿਆਰ', 'ਕੀਤਾ', '।']",negative
"['ਸਭ', 'ਰਾਹ', 'ਅਧੂਰੇ', 'ਦਿਖਦੇ', 'ਹਨ', '।']",negative
"['ਮਨ', 'ਦੀਆਂ', 'ਉਡੀਕਾਂ', 'ਵਿਅਰਥ', 'ਰਹੀਆਂ', '।']",negative
"['ਆਸ', 'ਦੀ', 'ਕਮਜੋਰ', 'ਡੋਰ', 'ਟੁੱਟ', 'ਗਈ', '।']",negative
"['ਵਕਤ', 'ਨੇ', 'ਹਮੇਸਾ', 'ਧੋਖਾ', 'ਦਿੱਤਾ', '।']",negative
"['ਮੇਰੀ', 'ਤਕਦੀਰ', 'ਹਮੇਸਾ', 'ਮੋੜੀ', 'ਗਈ', '।']",negative
"['ਦਿਲ', 'ਦੀਆਂ', 'ਗੱਲਾਂ', 'ਹਮੇਸਾ', 'ਅਣਸੁਣੀਆਂ', 'ਰਹੀਆਂ', '।']",negative
"['ਹਰ', 'ਚਮਕਦੀ', 'ਚੀਜ', 'ਧੋਖਾ', 'ਸੀ', '।']",negative
"['ਜਿਸ', 'ਉਮੀਦ', 'ਨਾਲ', 'ਵੱਸਿਆ', 'ਸੀ', ',', 'ਉਹ', 'ਉਮੀਦ', 'ਹੀ', 'ਟੁੱਟ', 'ਗਈ', '।']",negative
"['ਮੇਰੀ', 'ਅਵਾਜ', 'ਹਮੇਸਾ', 'ਦਬਾਈ', 'ਗਈ', '।']",negative
"['ਸਮਝਾਉਣ', 'ਦੀ', 'ਕੋਸਿਸ', 'ਵੀ', 'ਵਿਅਰਥ', 'ਰਹੀ', '।']",negative
"['ਸਭ', 'ਤਾਕਤਾਂ', 'ਖਤਮ', 'ਹੋ', 'ਗਈਆਂ', '।']",negative
"['ਮਿਹਨਤ', 'ਦੇ', 'ਬਾਵਜੂਦ', 'ਇਨਸਾਫ', 'ਨਹੀਂ', 'ਮਿਲਿਆ', '।']",negative
"['ਸਫਰ', 'ਹਮੇਸਾ', 'ਥੱਕਾਵਟ', 'ਭਰਿਆ', 'ਸੀ', '।']",negative
"['ਉਡੀਕ', 'ਕਰਕੇ', 'ਹਮੇਸਾ', 'ਦੁੱਖ', 'ਹੀ', 'ਮਿਲਿਆ', '।']",negative
"['ਮੇਰੀ', 'ਮਿਹਨਤ', 'ਨੂੰ', 'ਲੋਕ', 'ਹੰਸਦੇ', 'ਰਹੇ', '।']",negative
"['ਹਮੇਸਾ', 'ਆਪਣਿਆਂ', 'ਤੋਂ', 'ਹੀ', 'ਚੋਟ', 'ਲੱਗੀ', '।']",negative
"['ਕਿਸਮਤ', 'ਨੇ', 'ਹਮੇਸਾ', 'ਝੂਠਾ', 'ਸੁਪਨਾ', 'ਵਿਖਾਇਆ', '।']",negative
"['ਸਾਡੀ', 'ਆਵਾਜ', 'ਕਦੇ', 'ਨਹੀਂ', 'ਪੁਜੀ', '।']",negative
"['ਆਸ', 'ਤੇ', 'ਨਿਰਾਸਾ', 'ਦਾ', 'ਸੰਘਰਸ', 'ਕਦੇ', 'ਮੁੱਕਿਆ', 'ਨਹੀਂ', '।']",negative
"['ਮਨ', 'ਦੀ', 'ਤਸੱਲੀ', 'ਕਦੇ', 'ਨਹੀਂ', 'ਮਿਲੀ', '।']",negative
"['ਸੱਚਾਈ', 'ਹਮੇਸਾ', 'ਕੁੱਟੀ', 'ਗਈ', '।']",negative
"['ਚਾਹਤਾਂ', 'ਸਿਰਫ', 'ਕਾਗਜੀ', 'ਰਹਿ', 'ਗਈਆਂ', '।']",negative
"['ਸਫਰ', 'ਦੀ', 'ਥਕਾਵਟ', 'ਕਦੇ', 'ਨਹੀਂ', 'ਘੱਟੀ', '।']",negative
"['ਸਮਝਣ', 'ਵਾਲੇ', 'ਕਦੇ', 'ਨਹੀਂ', 'ਮਿਲੇ', '।']",negative
"['ਮਨ', 'ਦਾ', 'ਅਜੋਬਾ', 'ਅਜੇ', 'ਵੀ', 'ਅਧੂਰਾ', 'ਹੈ', '।']",negative
"['ਸਫਲਤਾ', 'ਹਮੇਸਾ', 'ਦੂਰ', 'ਰਹੀ', '।']",negative
"['ਉਮੀਦਾਂ', 'ਦੀਆਂ', 'ਦੀਵਾਰਾਂ', 'ਢਹਿ', 'ਗਈਆਂ', '।']",negative
"['ਦਿਲ', 'ਦੀਆਂ', 'ਕਸਮਾਂ', 'ਵਿਅਰਥ', 'ਹੋ', 'ਗਈਆਂ', '।']",negative
"['ਸਾਰੇ', 'ਰਿਸਤੇ', 'ਠੱਗੀ', 'ਬਣ', 'ਗਏ', '।']",negative
"['ਮੇਰੀ', 'ਅਸਲੀਅਤ', 'ਨੂੰ', 'ਕਿਸੇ', 'ਨੇ', 'ਨਹੀਂ', 'ਜਾਣਿਆ', '।']",negative
"['ਮੇਰੀ', 'ਤਕਦੀਰ', 'ਹਮੇਸਾ', 'ਅਣਜਾਣੀ', 'ਰਹੀ', '।']",negative
"['ਸੱਚ', 'ਦੇ', 'ਰਸਤੇ', 'ਤੇ', 'ਵੀ', 'ਕਮੀ', 'ਆ', 'ਗਈ', '।']",negative
"['ਜੋਚਨਾ', 'ਦੀ', 'ਉਡੀਕ', 'ਹਮੇਸਾ', 'ਅਧੂਰੀ', 'ਰਹੀ', '।']",negative
"['ਸੱਚ', 'ਬੋਲਣ', 'ਵਾਲਾ', 'ਹਮੇਸਾ', 'ਇਕੱਲਾ', 'ਰਹਿ', 'ਜਾਂਦਾ', 'ਹੈ', '।']",negative
"['ਸਭ', 'ਪਾਸੇ', 'ਵਿਅਰਥਤਾ', 'ਹੈ', '।']",negative
"['ਕਿਸੇ', 'ਨੇ', 'ਦਿਲ', 'ਦੀ', 'ਚੀਕ', 'ਨਹੀਂ', 'ਸੁਣੀ', '।']",negative
"['ਸਹਾਰਾ', 'ਲੱਭਣਾ', 'ਵਿਅਰਥ', 'ਜਿਹਾ', 'ਲੱਗਿਆ', '।']",negative
"['ਜੀਵਨ', 'ਦੀ', 'ਹਰ', 'ਉਡੀਕ', 'ਵਿੱਚ', 'ਹਾਰ', 'ਮਿਲੀ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਨੇ', 'ਬੇਸੁਮਾਰ', 'ਜੀਵਨ', 'ਨਾਸ', 'ਕਰ', 'ਦਿੱਤੇ', 'ਹਨ', '।']",negative
"['ਸੰਘਰਸਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਬਹੁਤ', 'ਸਾਰੇ', 'ਪਰਿਵਾਰ', 'ਤਬਾਹ', 'ਹੋ', 'ਗਏ', 'ਹਨ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਨੇ', 'ਸਮਾਜ', 'ਵਿੱਚ', 'ਨਫਰਤ', 'ਅਤੇ', 'ਵੰਡ', 'ਪੈਦਾ', 'ਕੀਤੀ', 'ਹੈ', '।']",negative
"['ਬੱਚੇ', 'ਯੁੱਧ', 'ਦੇ', 'ਕਾਰਨ', 'ਅਕਸਰ', 'ਅਸਹਾਇਕ', 'ਬਣ', 'ਜਾਂਦੇ', 'ਹਨ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਲੋਕਾਂ', 'ਦੀ', 'ਮਨੋਵਿਗਿਆਨਿਕ', 'ਸਿਹਤ', ""'"", 'ਤੇ', 'ਬੁਰਾ', 'ਅਸਰ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਸੈਨਿਕਾਂ', 'ਨੂੰ', 'ਯੁੱਧ', 'ਦੇ', 'ਦੌਰਾਨ', 'ਭਿਆਨਕ', 'ਹਿੰਸਾ', 'ਦਾ', 'ਸਾਹਮਣਾ', 'ਕਰਨਾ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਨੇ', 'ਬਹੁਤ', 'ਸਾਰੀਆਂ', 'ਸੰਸਕਰਿਤੀਆਂ', 'ਨੂੰ', 'ਨਸਟ', 'ਕਰ', 'ਦਿੱਤਾ', 'ਹੈ', '।']",negative
"['ਸੰਘਰਸਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਆਰਥਿਕਤਾ', 'ਨੂੰ', 'ਵੱਡਾ', 'ਨੁਕਸਾਨ', 'ਹੁੰਦਾ', 'ਹੈ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਲੋਕਾਂ', 'ਨੂੰ', 'ਘਰ', 'ਛੱਡਣ', 'ਲਈ', 'ਮਜਬੂਰ', 'ਹੋਣਾ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਬਹੁਤ', 'ਸਾਰੇ', 'ਯੁੱਧਾਂ', 'ਨੇ', 'ਲੋਕਾਂ', 'ਵਿੱਚ', 'ਡਰ', 'ਅਤੇ', 'ਅਸੁਰੱਖਿਆ', 'ਦਾ', 'ਅਹਿਸਾਸ', 'ਪੈਦਾ', 'ਕੀਤਾ', 'ਹੈ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਬਹੁਤ', 'ਸਾਰੇ', 'ਲੋਕਾਂ', 'ਦੀ', 'ਜਿੰਦਗੀ', 'ਬਰਬਾਦ', 'ਹੋ', 'ਜਾਂਦੀ', 'ਹੈ', '।']",negative
"['ਸੈਨਿਕਾਂ', 'ਦੀਆਂ', 'ਜਾਨਾਂ', 'ਦੀ', 'ਕੀਮਤ', 'ਬਹੁਤ', 'ਹੀ', 'ਘੱਟ', 'ਹੁੰਦੀ', 'ਹੈ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਨੇ', 'ਬਹੁਤ', 'ਸਾਰੀਆਂ', 'ਮਾਂਆਂ', 'ਨੂੰ', 'ਆਪਣੇ', 'ਬੱਚਿਆਂ', 'ਨੂੰ', 'ਖੋਣ', 'ਲਈ', 'ਮਜਬੂਰ', 'ਕੀਤਾ', 'ਹੈ', '।']",negative
"['ਸੰਘਰਸਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਲੋਕਾਂ', 'ਦੀ', 'ਆਜਾਦੀ', 'ਖਤਰੇ', 'ਵਿੱਚ', 'ਪੈਂਦੀ', 'ਹੈ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਬਹੁਤ', 'ਸਾਰੇ', 'ਲੋਕਾਂ', 'ਨੂੰ', 'ਭੁੱਖ', 'ਅਤੇ', 'ਕਮੀ', 'ਦਾ', 'ਸਾਹਮਣਾ', 'ਕਰਨਾ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਸੈਨਿਕਾਂ', 'ਨੂੰ', 'ਯੁੱਧ', 'ਦੇ', 'ਦੌਰਾਨ', 'ਭਿਆਨਕ', 'ਤਣਾਅ', 'ਦਾ', 'ਸਾਹਮਣਾ', 'ਕਰਨਾ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਨੇ', 'ਬਹੁਤ', 'ਸਾਰੀਆਂ', 'ਜਨਤਾਂ', 'ਨੂੰ', 'ਤਬਾਹ', 'ਕਰ', 'ਦਿੱਤਾ', 'ਹੈ', '।']",negative
"['ਸੰਘਰਸਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਲੋਕਾਂ', 'ਦੀ', 'ਸਿਹਤ', ""'"", 'ਤੇ', 'ਬੁਰਾ', 'ਅਸਰ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਬਹੁਤ', 'ਸਾਰੇ', 'ਲੋਕਾਂ', 'ਨੂੰ', 'ਮੌਤ', 'ਦਾ', 'ਸਾਹਮਣਾ', 'ਕਰਨਾ', 'ਪੈਂਦਾ', 'ਹੈ', '।']",negative
"['ਸੈਨਿਕਾਂ', 'ਦੀਆਂ', 'ਜਾਨਾਂ', 'ਦੀ', 'ਕੀਮਤ', 'ਬਹੁਤ', 'ਹੀ', 'ਘੱਟ', 'ਹੁੰਦੀ', 'ਹੈ', '।']",negative
"['ਯੁੱਧਾਂ', 'ਨੇ', 'ਬਹੁਤ', 'ਸਾਰੀਆਂ', 'ਸੰਸਕਰਿਤੀਆਂ', 'ਨੂੰ', 'ਨਸਟ', 'ਕਰ', 'ਦਿੱਤਾ', 'ਹੈ', '।']",negative
"['ਸੰਘਰਸਾਂ', 'ਦੇ', 'ਕਾਰਨ', 'ਲੋਕਾਂ', 'ਦੀ', 'ਆਜਾਦੀ', 'ਖਤਰੇ', 'ਵਿੱਚ', 'ਪੈਂਦੀ', 'ਹੈ', '।']",negative
